1.718536358811040373e+03	4.871616242038273592e-04
1.717718064401981565e+03	5.178476645435331482e-04
1.716899769992922984e+03	6.221802016985189532e-04
1.716081475583864176e+03	6.590034501061589611e-04
1.715263181174805368e+03	7.510615711252693893e-04
1.714444886765746560e+03	7.756104033970270817e-04
1.713626592356687979e+03	8.738057324840786677e-04
1.712808297947629171e+03	9.044917728237844567e-04
1.711990003538570363e+03	9.044917728237844567e-04
1.711171709129511783e+03	9.044917728237844567e-04
1.710353414720452975e+03	9.044917728237844567e-04
1.709535120311394166e+03	9.044917728237844567e-04
1.708716825902335358e+03	9.044917728237844567e-04
1.707898531493276778e+03	9.044917728237844567e-04
1.707080237084217970e+03	8.431196921443798176e-04
1.706261942675159162e+03	8.062964437367328707e-04
1.705443648266100581e+03	7.817476114649751784e-04
1.704625353857041773e+03	7.633359872611517050e-04
1.703807059447982965e+03	7.571987791932105472e-04
1.702988765038924384e+03	7.817476114649751784e-04
1.702170470629865576e+03	7.817476114649751784e-04
1.701352176220806768e+03	8.983545647558432989e-04
1.698569975230007003e+03	1.229763800424631126e-03
1.697751680820948422e+03	1.413880042462845044e-03
1.696933386411889614e+03	1.616407908704889373e-03
1.696115092002830806e+03	1.843484607218684457e-03
1.695296797593772226e+03	2.070561305732486479e-03
1.694478503184713418e+03	2.352872876857751983e-03
1.693660208775654610e+03	2.647458864118899802e-03
1.692841914366595802e+03	2.954319267515922998e-03
1.692023619957537221e+03	3.267316878980894290e-03
1.691205325548478413e+03	3.580314490445865583e-03
1.690387031139419605e+03	3.881037685774947621e-03
1.689568736730361024e+03	4.187898089171977756e-03
1.688750442321302216e+03	4.500895700636949048e-03
1.687932147912243408e+03	4.832304936305736875e-03
1.687113853503184828e+03	5.120753715498943537e-03
1.686295559094126020e+03	5.427614118895966733e-03
1.685477264685067212e+03	5.740611730360938025e-03
1.684658970276008404e+03	6.029060509554144687e-03
1.683840675866949823e+03	6.305234872611469032e-03
1.683022381457891015e+03	6.612095276008495698e-03
1.682204087048832207e+03	6.845309182590235408e-03
1.681385792639773626e+03	7.146032377919320916e-03
1.680567498230714818e+03	7.391520700636942942e-03
1.679749203821656010e+03	7.630871815286627280e-03
1.678930909412597430e+03	7.894771762208069310e-03
1.678112615003538622e+03	8.103436836518051328e-03
1.677294320594479814e+03	8.336650743099791039e-03
1.676476026185421006e+03	8.526904193205946114e-03
1.675657731776362425e+03	8.729432059447983505e-03
1.674839437367303617e+03	8.944234341825903212e-03
1.674021142958244809e+03	9.134487791932061757e-03
1.673202848549186228e+03	9.324741242038216832e-03
1.672384554140127420e+03	9.484308651804673057e-03
1.671566259731068612e+03	9.668424893842890444e-03
1.670747965322009804e+03	9.846403927813163204e-03
1.669929670912951224e+03	1.003052016985138059e-02
1.669111376503892416e+03	1.026987128450106493e-02
1.668293082094833608e+03	1.048467356687898464e-02
1.667474787685775027e+03	1.071788747346072088e-02
1.666656493276716219e+03	1.098792462845010753e-02
1.665838198867657411e+03	1.127637340764331420e-02
1.665019904458598830e+03	1.155868497876857970e-02
1.664131470528763430e+03	1.180241981346678848e-02
1.663419684280883757e+03	1.201965749587166621e-02
1.662565021231422406e+03	1.249154060509554201e-02
1.661746726822363826e+03	1.280453821656050983e-02
1.660928432413305018e+03	1.313594745222930113e-02
1.660110138004246210e+03	1.346735668789808896e-02
1.659291843595187629e+03	1.380490313163482141e-02
1.658426789505611168e+03	1.406003563845920415e-02
1.657655254777070013e+03	1.444930997876857706e-02
1.656864236848313340e+03	1.471320992569002256e-02
1.656018665958952624e+03	1.508757961783439849e-02
1.655254924510497858e+03	1.528090167197452415e-02
1.654382077140835008e+03	1.563992834394904718e-02
1.653563782731776428e+03	1.588541666666666921e-02
1.652745488322717620e+03	1.610021894904458892e-02
1.651927193913658812e+03	1.627206077494692052e-02
1.651108899504600231e+03	1.643162818471337674e-02
1.650290605095541423e+03	1.649913747346072254e-02
1.649472310686482615e+03	1.654823513800424487e-02
1.648654016277424034e+03	1.654209792993630718e-02
1.647835721868365226e+03	1.650527468152866370e-02
1.647017427459306418e+03	1.644390260084925559e-02
1.646199133050247610e+03	1.632729564755838747e-02
1.645380838641189030e+03	1.620455148619957819e-02
1.644562544232130222e+03	1.606953290870488660e-02
1.643744249823071414e+03	1.595292595541401154e-02
1.642925955414012833e+03	1.585473062632696689e-02
1.642107661004954025e+03	1.578722133757961762e-02
1.641289366595895217e+03	1.578722133757961762e-02
1.640471072186836409e+03	1.580563296178344110e-02
1.639652777777777828e+03	1.587314225053078343e-02
1.638834483368719020e+03	1.595906316348195617e-02
1.638016188959660212e+03	1.607567011677282429e-02
1.637197894550601632e+03	1.619227707006369588e-02
1.636379600141542824e+03	1.626592356687898283e-02
1.635561305732484016e+03	1.633957006369426979e-02
1.634743011323425435e+03	1.632729564755838747e-02
1.633924716914366627e+03	1.623523752653928051e-02
1.633106422505307819e+03	1.611249336518046776e-02
1.632288128096249011e+03	1.589155387473460690e-02
1.631469833687190430e+03	1.560310509554140024e-02
1.630596986317527808e+03	1.517861487084217961e-02
1.629869613509475585e+03	1.474048640599198018e-02
1.629158151981599531e+03	1.431045564623142224e-02
1.628396683573169867e+03	1.392560155697098595e-02
1.627669310765117643e+03	1.344826315168672071e-02
1.626957524517237971e+03	1.308684978768577534e-02
1.626489927712061444e+03	1.261779174249317431e-02
1.625803144904458577e+03	1.239641388004246447e-02
1.625189424097664642e+03	1.192461600981953307e-02
